dataset,run_accession,gsm,sample_accession,experiment_accession,experiment_title,library_strategy,library_source,library_selection,library_layout,local_fastq_count,local_fastq_complete,expected_fastq,latest_log_status,latest_log_failure_count,latest_log_error_class,recommended_repair_action,run_total_bases,run_total_spots
GSE80672,SRR3440720,GSM2132831,SRS1412341,SRX1727119,GSM2132831: M0403; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3391923000,22612820
GSE80672,SRR3440722,GSM2132832,SRS1412342,SRX1727120,GSM2132832: M0404; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4522254450,30148363
GSE80672,SRR3440723,GSM2132833,SRS1412344,SRX1727121,GSM2132833: M0405; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,5740859400,38272396
GSE80672,SRR3440725,GSM2132834,SRS1412343,SRX1727122,GSM2132834: M0406; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3813455700,25423038
GSE80672,SRR3440726,GSM2132835,SRS1412345,SRX1727123,GSM2132835: M0407; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4513704750,30091365
GSE80672,SRR3440727,GSM2132836,SRS1412346,SRX1727124,GSM2132836: M0409; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4218767100,28125114
GSE80672,SRR3440730,GSM2132838,SRS1412347,SRX1727126,GSM2132838: M0601; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4534818000,30232120
GSE80672,SRR3440734,GSM2132841,SRS1412351,SRX1727129,GSM2132841: M0605; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3495794400,23305296
GSE80672,SRR3440735,GSM2132842,SRS1412352,SRX1727130,GSM2132842: M0606; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3761793600,25078624
GSE80672,SRR3440736,GSM2132843,SRS1412353,SRX1727131,GSM2132843: M0607; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3924207300,26161382
GSE80672,SRR3440741,GSM2132847,SRS1412357,SRX1727135,GSM2132847: M0801; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4549520850,30330139
GSE80672,SRR3440747,GSM2132850,SRS1412360,SRX1727138,GSM2132850: M0804; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3873648450,25824323
GSE80672,SRR3440749,GSM2132851,SRS1412362,SRX1727139,GSM2132851: M0805; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3476970300,23179802
GSE80672,SRR3440751,GSM2132852,SRS1412361,SRX1727140,GSM2132852: M0806; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2864297400,19095316
GSE80672,SRR3440756,GSM2132855,SRS1412364,SRX1727143,GSM2132855: M0810; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2746717800,18311452
GSE80672,SRR3440757,GSM2132855,SRS1412364,SRX1727143,GSM2132855: M0810; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3748121250,24987475
GSE80672,SRR3440758,GSM2132856,SRS1412366,SRX1727144,GSM2132856: M10_7501; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3421746600,22811644
GSE80672,SRR3440762,GSM2132859,SRS1412369,SRX1727147,GSM2132859: M10_7505; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4268914800,28459432
GSE80672,SRR3440763,GSM2132860,SRS1412370,SRX1727148,GSM2132860: M10_7506; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3473531250,23156875
GSE80672,SRR3440765,GSM2132862,SRS1412372,SRX1727150,GSM2132862: M10_7508; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3797810550,25318737
GSE80672,SRR3440769,GSM2132866,SRS1412376,SRX1727154,GSM2132866: M1202; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3453029250,23020195
GSE80672,SRR3440771,GSM2132867,SRS1412377,SRX1727155,GSM2132867: M1203; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4634398350,30895989
GSE80672,SRR3440772,GSM2132868,SRS1412378,SRX1727156,GSM2132868: M1204; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3863130450,25754203
GSE80672,SRR3440775,GSM2132870,SRS1412379,SRX1727158,GSM2132870: M1206; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4547128800,30314192
GSE80672,SRR3440776,GSM2132871,SRS1412382,SRX1727159,GSM2132871: M1207; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2462092950,16413953
GSE80672,SRR3440777,GSM2132871,SRS1412382,SRX1727159,GSM2132871: M1207; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2350551900,15670346
GSE80672,SRR3440778,GSM2132872,SRS1412381,SRX1727160,GSM2132872: M1208; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2916260850,19441739
GSE80672,SRR3440779,GSM2132872,SRS1412381,SRX1727160,GSM2132872: M1208; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2796746700,18644978
GSE80672,SRR3440780,GSM2132873,SRS1412383,SRX1727161,GSM2132873: M1209; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2481087300,16540582
GSE80672,SRR3440781,GSM2132874,SRS1412384,SRX1727162,GSM2132874: M1210; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3314116050,22094107
GSE80672,SRR3440782,GSM2132875,SRS1412385,SRX1727163,GSM2132875: M1601; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2299326750,15328845
GSE80672,SRR3440783,GSM2132875,SRS1412385,SRX1727163,GSM2132875: M1601; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3333238350,22221589
GSE80672,SRR3440784,GSM2132876,SRS1412386,SRX1727164,GSM2132876: M1602; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2571364800,17142432
GSE80672,SRR3440785,GSM2132876,SRS1412386,SRX1727164,GSM2132876: M1602; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2687122050,17914147
GSE80672,SRR3440786,GSM2132877,SRS1412387,SRX1727165,GSM2132877: M1603; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,956966400,6379776
GSE80672,SRR3440787,GSM2132877,SRS1412387,SRX1727165,GSM2132877: M1603; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1467565950,9783773
GSE80672,SRR3440788,GSM2132878,SRS1412388,SRX1727166,GSM2132878: M1605; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1678016400,11186776
GSE80672,SRR3440789,GSM2132878,SRS1412388,SRX1727166,GSM2132878: M1605; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2033901900,13559346
GSE80672,SRR3440790,GSM2132879,SRS1412389,SRX1727167,GSM2132879: M1606; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2021552250,13477015
GSE80672,SRR3440791,GSM2132880,SRS1412390,SRX1727168,GSM2132880: M1607; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,68649150,457661
GSE80672,SRR3440792,GSM2132880,SRS1412390,SRX1727168,GSM2132880: M1607; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2584972650,17233151
GSE80672,SRR3440793,GSM2132881,SRS1412391,SRX1727169,GSM2132881: M1608; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3666609600,24444064
GSE80672,SRR3440794,GSM2132882,SRS1412392,SRX1727170,GSM2132882: M1609; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2308153350,15387689
GSE80672,SRR3440795,GSM2132882,SRS1412392,SRX1727170,GSM2132882: M1609; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3535345050,23568967
GSE80672,SRR3440796,GSM2132883,SRS1412393,SRX1727171,GSM2132883: M1610; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1965610200,13104068
GSE80672,SRR3440797,GSM2132883,SRS1412393,SRX1727171,GSM2132883: M1610; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2107282200,14048548
GSE80672,SRR3440798,GSM2132884,SRS1412394,SRX1727172,GSM2132884: M2001; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3162520950,21083473
GSE80672,SRR3440799,GSM2132885,SRS1412395,SRX1727173,GSM2132885: M2003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2812470450,18749803
GSE80672,SRR3440800,GSM2132885,SRS1412395,SRX1727173,GSM2132885: M2003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4264920900,28432806
GSE80672,SRR3440801,GSM2132886,SRS1412396,SRX1727174,GSM2132886: M2004; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3364672500,22431150
GSE80672,SRR3440802,GSM2132886,SRS1412396,SRX1727174,GSM2132886: M2004; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3249104550,21660697
GSE80672,SRR3440803,GSM2132887,SRS1412397,SRX1727175,GSM2132887: M2005; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3003381750,20022545
GSE80672,SRR3440804,GSM2132887,SRS1412397,SRX1727175,GSM2132887: M2005; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2859279000,19061860
GSE80672,SRR3440805,GSM2132888,SRS1412399,SRX1727176,GSM2132888: M2006; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2995043550,19966957
GSE80672,SRR3440806,GSM2132888,SRS1412399,SRX1727176,GSM2132888: M2006; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3491117100,23274114
GSE80672,SRR3440808,GSM2132889,SRS1412398,SRX1727177,GSM2132889: M2007; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3760392750,25069285
GSE80672,SRR3440811,GSM2132891,SRS1412405,SRX1727179,GSM2132891: M2009; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4997889300,33319262
GSE80672,SRR3440817,GSM2132895,SRS1412404,SRX1727183,GSM2132895: M2203; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4440762150,29605081
GSE80672,SRR3440823,GSM2132898,SRS1412408,SRX1727186,GSM2132898: M2206; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4329174900,28861166
GSE80672,SRR3440825,GSM2132899,SRS1412409,SRX1727187,GSM2132899: M2208; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4507915500,30052770
GSE80672,SRR3440827,GSM2132900,SRS1412410,SRX1727188,GSM2132900: M2209; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3158617950,21057453
GSE80672,SRR3440836,GSM2132905,SRS1412415,SRX1727193,GSM2132905: M2404; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2140541550,14270277
GSE80672,SRR3440837,GSM2132906,SRS1412417,SRX1727194,GSM2132906: M2405; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2281316250,15208775
GSE80672,SRR3440838,GSM2132906,SRS1412417,SRX1727194,GSM2132906: M2405; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3495366900,23302446
GSE80672,SRR3440839,GSM2132907,SRS1412416,SRX1727195,GSM2132907: M2407; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4394561850,29297079
GSE80672,SRR3440845,GSM2132910,SRS1412420,SRX1727198,GSM2132910: M2411; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3197080200,21313868
GSE80672,SRR3440846,GSM2132911,SRS1412421,SRX1727199,GSM2132911: M2601; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3320070300,22133802
GSE80672,SRR3440854,GSM2132916,SRS1412426,SRX1727204,GSM2132916: M2606; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4094587350,27297249
GSE80672,SRR3440862,GSM2132920,SRS1412430,SRX1727208,GSM2132920: M2610; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4025446500,26836310
GSE80672,SRR3440881,GSM2132931,SRS1412441,SRX1727219,GSM2132931: M3002; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3899681100,25997874
GSE80672,SRR3440883,GSM2132932,SRS1412442,SRX1727220,GSM2132932: M3003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4631051550,30873677
GSE80672,SRR3440885,GSM2132933,SRS1412443,SRX1727221,GSM2132933: M3004; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,5271303300,35142022
GSE80672,SRR3440890,GSM2132936,SRS1412446,SRX1727224,GSM2132936: M3007; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4283900850,28559339
GSE80672,SRR3440891,GSM2132937,SRS1412447,SRX1727225,GSM2132937: M3009; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3815854050,25439027
GSE80672,SRR3440892,GSM2132937,SRS1412447,SRX1727225,GSM2132937: M3009; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,5592636150,37284241
GSE80672,SRR3440897,GSM2132940,SRS1412449,SRX1727228,GSM2132940: M3205; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4977341550,33182277
GSE80672,SRR3440903,GSM2132943,SRS1412453,SRX1727231,GSM2132943: M3208; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4713701700,31424678
GSE80672,SRR3440906,GSM2132945,SRS1412456,SRX1727233,GSM2132945: M3210; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4006070700,26707138
