sample_id,title,age_days,age_weeks,raw_age_value,raw_age_unit,normalized_age_unit,age_unit_source,age_parse_warning,tissue,strain,sex,intervention,dataset_batch,assay,fastq_on_disk,parse_status,raw_source_name,raw_characteristics
GSM1463679,RRBS_39_Mouse_Liver_F_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,F,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 20w | condition: NORMAL
GSM1463680,RRBS_41_Mouse_Liver_F_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,F,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 20w | condition: NORMAL
GSM1463681,RRBS_43_Mouse_Liver_F_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,parsed,,liver,C57/bl,F,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 3w | condition: NORMAL
GSM1463682,RRBS_44_Mouse_Liver_F_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,parsed,,liver,C57/bl,F,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 3w | condition: NORMAL
GSM1463683,RRBS_45_Mouse_Liver_F_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,parsed,,liver,C57/bl,F,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 3w | condition: NORMAL
GSM1463684,RRBS_46_Mouse_Liver_F_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,parsed,,liver,C57/bl,F,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 3w | condition: NORMAL
GSM1463685,RRBS_56_Mouse_Liver_F_8w_NORMAL,56.0,8.0,8.0,weeks,weeks,parsed,,liver,C57/bl,F,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 8w | condition: NORMAL
GSM1463686,RRBS_57_Mouse_Liver_F_8w_NORMAL,56.0,8.0,8.0,weeks,weeks,parsed,,liver,C57/bl,F,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 8w | condition: NORMAL
GSM1463687,RRBS_58_Mouse_Liver_F_8w_NORMAL,56.0,8.0,8.0,weeks,weeks,parsed,,liver,C57/bl,F,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 8w | condition: NORMAL
GSM1463688,RRBS_59_Mouse_Liver_F_8w_NORMAL,56.0,8.0,8.0,weeks,weeks,parsed,,liver,C57/bl,F,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 8w | condition: NORMAL
GSM1463689,RRBS_60_Mouse_Liver_F_8w_NORMAL,56.0,8.0,8.0,weeks,weeks,parsed,,liver,C57/bl,F,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 8w | condition: NORMAL
GSM1463690,RRBS_13_Mouse_Liver_M_1w_NORMAL,7.0,1.0,1.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 1w | condition: NORMAL
GSM1463691,RRBS_14_Mouse_Liver_M_1w_NORMAL,7.0,1.0,1.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 1w | condition: NORMAL
GSM1463692,RRBS_19_Mouse_Liver_M_1w_NORMAL,7.0,1.0,1.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 1w | condition: NORMAL
GSM1463693,RRBS_20_Mouse_Liver_M_1w_NORMAL,7.0,1.0,1.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 1w | condition: NORMAL
GSM1463694,RRBS_21_Mouse_Liver_M_1w_NORMAL,7.0,1.0,1.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 1w | condition: NORMAL
GSM1463695,RRBS_23_Mouse_Liver_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: NORMAL
GSM1463696,RRBS_24_Mouse_Liver_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: NORMAL
GSM1463697,RRBS_26_Mouse_Liver_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: NORMAL
GSM1463698,RRBS_28_Mouse_Liver_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: NORMAL
GSM1463699,RRBS_29_Mouse_Liver_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: NORMAL
GSM1463700,RRBS_31_Mouse_Liver_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: NORMAL
GSM1463701,RRBS_34_Mouse_Liver_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: NORMAL
GSM1463702,RRBS_35_Mouse_Liver_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: NORMAL
GSM1463703,RRBS_38_Mouse_Liver_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: NORMAL
GSM1463704,RRBS_40_Mouse_Liver_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: NORMAL
GSM1463705,RRBS_42_Mouse_Liver_M_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 3w | condition: NORMAL
GSM1463706,RRBS_47_Mouse_Liver_M_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 3w | condition: NORMAL
GSM1463707,RRBS_48_Mouse_Liver_M_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 3w | condition: NORMAL
GSM1463708,RRBS_49_Mouse_Liver_M_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 3w | condition: NORMAL
GSM1463709,RRBS_50_Mouse_Liver_M_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 3w | condition: NORMAL
GSM1463710,RRBS_51_Mouse_Liver_M_8w_NORMAL,56.0,8.0,8.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 8w | condition: NORMAL
GSM1463711,RRBS_52_Mouse_Liver_M_8w_NORMAL,56.0,8.0,8.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 8w | condition: NORMAL
GSM1463712,RRBS_53_Mouse_Liver_M_8w_NORMAL,56.0,8.0,8.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 8w | condition: NORMAL
GSM1463713,RRBS_54_Mouse_Liver_M_8w_NORMAL,56.0,8.0,8.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 8w | condition: NORMAL
GSM1463714,RRBS_55_Mouse_Liver_M_8w_NORMAL,56.0,8.0,8.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 8w | condition: NORMAL
GSM1463715,RRBS_1_Mouse_Liver_F_20w_castration,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,F,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 20w | condition: castration
GSM1463716,RRBS_2_Mouse_Liver_F_20w_castration,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,F,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 20w | condition: castration
GSM1463717,RRBS_3_Mouse_Liver_F_20w_castration,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,F,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 20w | condition: castration
GSM1463718,RRBS_100_Mouse_Liver_M_31w_old_castration,217.0,31.0,31.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 31w | condition: old castration
GSM1463719,RRBS_101_Mouse_Liver_M_28w_old_castration,196.0,28.0,28.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 28w | condition: old castration
GSM1463720,RRBS_102_Mouse_Liver_M_28w_old_castration,196.0,28.0,28.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 28w | condition: old castration
GSM1463721,RRBS_103_Mouse_Liver_M_28w_old_castration,196.0,28.0,28.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 28w | condition: old castration
GSM1463722,RRBS_104_Mouse_Liver_M_28w_old_castration,196.0,28.0,28.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 28w | condition: old castration
GSM1463723,RRBS_105_Mouse_Liver_M_28w_old_castration,196.0,28.0,28.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 28w | condition: old castration
GSM1463724,RRBS_96_Mouse_Liver_M_28w_old_castration,196.0,28.0,28.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 28w | condition: old castration
GSM1463725,RRBS_97_Mouse_Liver_M_28w_old_castration,196.0,28.0,28.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 28w | condition: old castration
GSM1463726,RRBS_98_Mouse_Liver_M_28w_old_castration,196.0,28.0,28.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 28w | condition: old castration
GSM1463727,RRBS_99_Mouse_Liver_M_31w_old_castration,217.0,31.0,31.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 31w | condition: old castration
GSM1463728,RRBS_106_Mouse_Liver_M_20w_old_castration_control,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: old castration control
GSM1463729,RRBS_107_Mouse_Liver_M_28w_old_castration_control,196.0,28.0,28.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 28w | condition: old castration control
GSM1463730,RRBS_108_Mouse_Liver_M_28w_old_castration_control,196.0,28.0,28.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 28w | condition: old castration control
GSM1463731,RRBS_109_Mouse_Liver_M_28w_old_castration_control,196.0,28.0,28.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 28w | condition: old castration control
GSM1463732,RRBS_110_Mouse_Liver_M_28w_old_castration_control,196.0,28.0,28.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 28w | condition: old castration control
GSM1463733,RRBS_111_Mouse_Liver_M_28w_old_castration_control,196.0,28.0,28.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 28w | condition: old castration control
GSM1463734,RRBS_112_Mouse_Liver_M_28w_old_castration_control,196.0,28.0,28.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 28w | condition: old castration control
GSM1463735,RRBS_113_Mouse_Liver_M_28w_old_castration_control,196.0,28.0,28.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 28w | condition: old castration control
GSM1463736,RRBS_114_Mouse_Liver_M_31w_old_castration_control,217.0,31.0,31.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 31w | condition: old castration control
GSM1463737,RRBS_115_Mouse_Liver_M_31w_old_castration_control,217.0,31.0,31.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 31w | condition: old castration control
GSM1463738,RRBS_116_Mouse_Liver_M_20w_testosterone,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: testosterone
GSM1463739,RRBS_117_Mouse_Liver_M_20w_testosterone,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: testosterone
GSM1463740,RRBS_118_Mouse_Liver_M_20w_testosterone,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: testosterone
GSM1463741,RRBS_119_Mouse_Liver_M_20w_testosterone,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: testosterone
GSM1463742,RRBS_120_Mouse_Liver_F_20w_testosterone_+_castaration,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,F,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 20w | condition: testosterone + castaration
GSM1463743,RRBS_121_Mouse_Liver_F_20w_testosterone_+_castaration,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,F,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 20w | condition: testosterone + castaration
GSM1463744,RRBS_122_Mouse_Liver_F_20w_testosterone_+_castaration,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,F,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 20w | condition: testosterone + castaration
GSM1463745,RRBS_123_Mouse_Liver_F_20w_testosterone_+_castaration,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,F,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 20w | condition: testosterone + castaration
GSM1463746,RRBS_124_Mouse_Liver_F_20w_testosterone_+_castaration,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,F,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 20w | condition: testosterone + castaration
GSM1463747,RRBS_125_Mouse_Liver_F_20w_testosterone_+_castaration,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,F,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 20w | condition: testosterone + castaration
GSM1463748,RRBS_126_Mouse_Liver_M_20w_testosterone_control,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: testosterone control
GSM1463749,RRBS_127_Mouse_Liver_M_20w_testosterone_control,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: testosterone control
GSM1463750,RRBS_128_Mouse_Liver_M_20w_testosterone_control,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: testosterone control
GSM1463751,RRBS_129_Mouse_Liver_M_20w_testosterone_control,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,control,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: testosterone control
GSM1463752,RRBS_130_Mouse_Liver_F_20w_vehacle_+_castration,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,F,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 20w | condition: vehicle + castration
GSM1463753,RRBS_131_Mouse_Liver_F_20w_vehacle_+_castration,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,F,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 20w | condition: vehicle + castration
GSM1463754,RRBS_132_Mouse_Liver_F_20w_vehacle_+_castration,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,F,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 20w | condition: vehicle + castration
GSM1463755,RRBS_133_Mouse_Liver_F_20w_vehacle_+_castration,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,F,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 20w | condition: vehicle + castration
GSM1463756,RRBS_134_Mouse_Liver_F_20w_vehacle_+_castration,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,F,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 20w | condition: vehicle + castration
GSM1463757,RRBS_135_Mouse_Liver_F_20w_vehacle_+_castration,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,F,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: F | age: 20w | condition: vehicle + castration
GSM1463758,RRBS_136_Mouse_Liver_M_20w_young_castrated,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: young castrated
GSM1463759,RRBS_137_Mouse_Liver_M_20w_young_castrated,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: young castrated
GSM1463760,RRBS_138_Mouse_Liver_M_20w_young_castrated,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: young castrated
GSM1463761,RRBS_139_Mouse_Liver_M_20w_young_castrated,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: young castrated
GSM1463762,RRBS_140_Mouse_Liver_M_20w_young_castrated,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: young castrated
GSM1463763,RRBS_146_Mouse_Liver_M_20w_young_control_castrated,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: young control castrated
GSM1463764,RRBS_147_Mouse_Liver_M_20w_young_control_castrated,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: young control castrated
GSM1463765,RRBS_148_Mouse_Liver_M_20w_young_control_castrated,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: young control castrated
GSM1463766,RRBS_149_Mouse_Liver_M_20w_young_control_castrated,140.0,20.0,20.0,weeks,weeks,parsed,,liver,C57/bl,M,castration,GSE60012,RRBS,True,ok,Liver,tissue: Liver | strain: C57/bl | gender: M | age: 20w | condition: young control castrated
GSM1463767,RRBS_65_Mouse_Muscle_F_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,parsed,,muscle,C57/bl,F,control,GSE60012,RRBS,True,ok,Muscle,tissue: Muscle | strain: C57/bl | gender: F | age: 20w | condition: NORMAL
GSM1463768,RRBS_66_Mouse_Muscle_F_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,parsed,,muscle,C57/bl,F,control,GSE60012,RRBS,True,ok,Muscle,tissue: Muscle | strain: C57/bl | gender: F | age: 20w | condition: NORMAL
GSM1463769,RRBS_68_Mouse_Muscle_F_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,parsed,,muscle,C57/bl,F,control,GSE60012,RRBS,True,ok,Muscle,tissue: Muscle | strain: C57/bl | gender: F | age: 20w | condition: NORMAL
GSM1463770,RRBS_71_Mouse_Muscle_F_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,parsed,,muscle,C57/bl,F,control,GSE60012,RRBS,True,ok,Muscle,tissue: Muscle | strain: C57/bl | gender: F | age: 20w | condition: NORMAL
GSM1463771,RRBS_72_Mouse_Muscle_F_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,parsed,,muscle,C57/bl,F,control,GSE60012,RRBS,True,ok,Muscle,tissue: Muscle | strain: C57/bl | gender: F | age: 20w | condition: NORMAL
GSM1463772,RRBS_75_Mouse_Muscle_F_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,parsed,,muscle,C57/bl,F,control,GSE60012,RRBS,True,ok,Muscle,tissue: Muscle | strain: C57/bl | gender: F | age: 20w | condition: NORMAL
GSM1463773,RRBS_81_Mouse_Muscle_F_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,parsed,,muscle,C57/bl,F,control,GSE60012,RRBS,True,ok,Muscle,tissue: Muscle | strain: C57/bl | gender: F | age: 3w | condition: NORMAL
GSM1463774,RRBS_82_Mouse_Muscle_F_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,parsed,,muscle,C57/bl,F,control,GSE60012,RRBS,True,ok,Muscle,tissue: Muscle | strain: C57/bl | gender: F | age: 3w | condition: NORMAL
GSM1463775,RRBS_83_Mouse_Muscle_F_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,parsed,,muscle,C57/bl,F,control,GSE60012,RRBS,True,ok,Muscle,tissue: Muscle | strain: C57/bl | gender: F | age: 3w | condition: NORMAL
GSM1463776,RRBS_84_Mouse_Muscle_F_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,parsed,,muscle,C57/bl,F,control,GSE60012,RRBS,True,ok,Muscle,tissue: Muscle | strain: C57/bl | gender: F | age: 3w | condition: NORMAL
GSM1463777,RRBS_85_Mouse_Muscle_F_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,parsed,,muscle,C57/bl,F,control,GSE60012,RRBS,True,ok,Muscle,tissue: Muscle | strain: C57/bl | gender: F | age: 3w | condition: NORMAL
